Source Audio,Part,Début (min:sec),Distance_Noise,Distance_Anomaly,Status,Detection_Reason,Human_validation,Comment
ml17_280a_0021_part60.wav,60,5:00,-0.0019,0.2198,✅ NORMAL,—,To_validate,
ml17_280a_0008_part57.wav,57,4:45,-0.0019,0.1946,✅ NORMAL,—,To_validate,
ml17_280a_0069_part26.wav,26,2:10,-0.0019,0.197,✅ NORMAL,—,To_validate,
ml17_280a_0126_part7.wav,7,0:35,-0.0019,0.208,✅ NORMAL,—,To_validate,
ml17_280a_0072_part21.wav,21,1:45,-0.0019,0.2307,✅ NORMAL,—,To_validate,
ml17_280a_0104_part27.wav,27,2:15,-0.0019,0.189,✅ NORMAL,—,To_validate,
ml17_280a_0072_part26.wav,26,2:10,-0.0019,0.2173,✅ NORMAL,—,To_validate,
ml17_280a_0080_part48.wav,48,4:00,-0.0019,0.2259,✅ NORMAL,—,To_validate,
ml17_280a_0152_part62.wav,62,5:10,-0.0019,0.2053,✅ NORMAL,—,To_validate,
ml17_280a_0080_part20.wav,20,1:40,-0.0019,0.2297,✅ NORMAL,—,To_validate,
ml17_280a_0010_part20.wav,20,1:40,-0.0019,0.1896,✅ NORMAL,—,To_validate,
ml17_280a_0089_part33.wav,33,2:45,-0.002,0.1883,✅ NORMAL,—,To_validate,
ml17_280a_0129_part45.wav,45,3:45,-0.002,0.2449,✅ NORMAL,—,To_validate,
ml17_280a_0152_part65.wav,65,5:25,-0.002,0.1958,✅ NORMAL,—,To_validate,
ml17_280a_0035_part7.wav,7,0:35,-0.002,0.1895,✅ NORMAL,—,To_validate,
ml17_280a_0011_part60.wav,60,5:00,-0.002,0.2222,✅ NORMAL,—,To_validate,
ml17_280a_0106_part32.wav,32,2:40,-0.002,0.1997,✅ NORMAL,—,To_validate,
ml17_280a_0055_part54.wav,54,4:30,-0.002,0.2165,✅ NORMAL,—,To_validate,
ml17_280a_0021_part32.wav,32,2:40,-0.002,0.1816,✅ NORMAL,—,To_validate,
ml17_280a_0064_part31.wav,31,2:35,-0.002,0.1936,✅ NORMAL,—,To_validate,
ml17_280a_0143_part19.wav,19,1:35,-0.002,0.2168,✅ NORMAL,—,To_validate,
ml17_280a_0041_part30.wav,30,2:30,-0.002,0.2734,✅ NORMAL,—,To_validate,
ml17_280a_0020_part12.wav,12,1:00,-0.002,0.2436,✅ NORMAL,—,To_validate,
ml17_280a_0098_part40.wav,40,3:20,-0.002,0.1868,✅ NORMAL,—,To_validate,
ml17_280a_0009_part11.wav,11,0:55,-0.0021,0.1863,✅ NORMAL,—,To_validate,
ml17_280a_0115_part11.wav,11,0:55,-0.0021,0.1608,✅ NORMAL,—,To_validate,
ml17_280a_0053_part17.wav,17,1:25,-0.0021,0.1751,✅ NORMAL,—,To_validate,
ml17_280a_0078_part2.wav,2,0:10,-0.0021,0.1891,✅ NORMAL,—,To_validate,
ml17_280a_0042_part55.wav,55,4:35,-0.0021,0.215,✅ NORMAL,—,To_validate,
ml17_280a_0027_part12.wav,12,1:00,-0.0021,0.18,✅ NORMAL,—,To_validate,
ml17_280a_0040_part56.wav,56,4:40,-0.0021,0.2486,✅ NORMAL,—,To_validate,
ml17_280a_0028_part25.wav,25,2:05,-0.0021,0.2225,✅ NORMAL,—,To_validate,
ml17_280a_0035_part65.wav,65,5:25,-0.0021,0.1907,✅ NORMAL,—,To_validate,
ml17_280a_0003_part61.wav,61,5:05,-0.0021,0.1962,✅ NORMAL,—,To_validate,
ml17_280a_0072_part42.wav,42,3:30,-0.0021,0.2009,✅ NORMAL,—,To_validate,
ml17_280a_0068_part28.wav,28,2:20,-0.0021,0.2157,✅ NORMAL,—,To_validate,
ml17_280a_0167_part49.wav,49,4:05,-0.0021,0.1923,✅ NORMAL,—,To_validate,
ml17_280a_0035_part20.wav,20,1:40,-0.0022,0.1949,✅ NORMAL,—,To_validate,
ml17_280a_0016_part16.wav,16,1:20,-0.0022,0.2156,✅ NORMAL,—,To_validate,
ml17_280a_0040_part20.wav,20,1:40,-0.0022,0.2169,✅ NORMAL,—,To_validate,
ml17_280a_0087_part42.wav,42,3:30,-0.0022,0.2106,✅ NORMAL,—,To_validate,
ml17_280a_0119_part18.wav,18,1:30,-0.0022,0.1675,✅ NORMAL,—,To_validate,
ml17_280a_0013_part50.wav,50,4:10,-0.0022,0.2031,✅ NORMAL,—,To_validate,
ml17_280a_0040_part32.wav,32,2:40,-0.0022,0.2266,✅ NORMAL,—,To_validate,
ml17_280a_0007_part29.wav,29,2:25,-0.0022,0.2491,✅ NORMAL,—,To_validate,
ml17_280a_0036_part15.wav,15,1:15,-0.0022,0.1901,✅ NORMAL,—,To_validate,
ml17_280a_0126_part13.wav,13,1:05,-0.0022,0.1752,✅ NORMAL,—,To_validate,
ml17_280a_0027_part13.wav,13,1:05,-0.0022,0.1928,✅ NORMAL,—,To_validate,
ml17_280a_0125_part27.wav,27,2:15,-0.0022,0.1731,✅ NORMAL,—,To_validate,
ml17_280a_0007_part36.wav,36,3:00,-0.0022,0.2477,✅ NORMAL,—,To_validate,
ml17_280a_0089_part20.wav,20,1:40,-0.0023,0.2148,✅ NORMAL,—,To_validate,
ml17_280a_0002_part13.wav,13,1:05,-0.0023,0.2116,✅ NORMAL,—,To_validate,
ml17_280a_0008_part29.wav,29,2:25,-0.0023,0.2223,✅ NORMAL,—,To_validate,
ml17_280a_0114_part8.wav,8,0:40,-0.0023,0.2116,✅ NORMAL,—,To_validate,
ml17_280a_0069_part28.wav,28,2:20,-0.0023,0.2022,✅ NORMAL,—,To_validate,
ml17_280a_0028_part19.wav,19,1:35,-0.0023,0.2015,✅ NORMAL,—,To_validate,
ml17_280a_0068_part43.wav,43,3:35,-0.0023,0.2087,✅ NORMAL,—,To_validate,
ml17_280a_0069_part29.wav,29,2:25,-0.0023,0.2201,✅ NORMAL,—,To_validate,
ml17_280a_0040_part23.wav,23,1:55,-0.0023,0.1837,✅ NORMAL,—,To_validate,
ml17_280a_0073_part57.wav,57,4:45,-0.0023,0.197,✅ NORMAL,—,To_validate,
ml17_280a_0019_part33.wav,33,2:45,-0.0023,0.2278,✅ NORMAL,—,To_validate,
ml17_280a_0009_part10.wav,10,0:50,-0.0024,0.2153,✅ NORMAL,—,To_validate,
ml17_280a_0068_part31.wav,31,2:35,-0.0024,0.2099,✅ NORMAL,—,To_validate,
ml17_280a_0054_part15.wav,15,1:15,-0.0024,0.1874,✅ NORMAL,—,To_validate,
ml17_280a_0033_part66.wav,66,5:30,-0.0024,0.2137,✅ NORMAL,—,To_validate,
ml17_280a_0035_part18.wav,18,1:30,-0.0024,0.189,✅ NORMAL,—,To_validate,
ml17_280a_0027_part36.wav,36,3:00,-0.0024,0.2136,✅ NORMAL,—,To_validate,
ml17_280a_0026_part9.wav,9,0:45,-0.0024,0.197,✅ NORMAL,—,To_validate,
ml17_280a_0029_part0.wav,0,0:00,-0.0024,0.24,✅ NORMAL,—,To_validate,
ml17_280a_0090_part16.wav,16,1:20,-0.0024,0.197,✅ NORMAL,—,To_validate,
ml17_280a_0085_part39.wav,39,3:15,-0.0024,0.1982,✅ NORMAL,—,To_validate,
ml17_280a_0114_part3.wav,3,0:15,-0.0024,0.1918,✅ NORMAL,—,To_validate,
ml17_280a_0040_part30.wav,30,2:30,-0.0024,0.2489,✅ NORMAL,—,To_validate,
ml17_280a_0003_part37.wav,37,3:05,-0.0025,0.2354,✅ NORMAL,—,To_validate,
ml17_280a_0117_part21.wav,21,1:45,-0.0025,0.2199,✅ NORMAL,—,To_validate,
ml17_280a_0029_part42.wav,42,3:30,-0.0025,0.2097,✅ NORMAL,—,To_validate,
ml17_280a_0110_part21.wav,21,1:45,-0.0025,0.166,✅ NORMAL,—,To_validate,
ml17_280a_0008_part26.wav,26,2:10,-0.0025,0.2293,✅ NORMAL,—,To_validate,
ml17_280a_0120_part55.wav,55,4:35,-0.0025,0.213,✅ NORMAL,—,To_validate,
ml17_280a_0087_part32.wav,32,2:40,-0.0025,0.227,✅ NORMAL,—,To_validate,
ml17_280a_0022_part34.wav,34,2:50,-0.0025,0.2054,✅ NORMAL,—,To_validate,
ml17_280a_0007_part11.wav,11,0:55,-0.0025,0.2249,✅ NORMAL,—,To_validate,
ml17_280a_0079_part53.wav,53,4:25,-0.0025,0.1837,✅ NORMAL,—,To_validate,
ml17_280a_0154_part30.wav,30,2:30,-0.0025,0.1964,✅ NORMAL,—,To_validate,
ml17_280a_0029_part48.wav,48,4:00,-0.0026,0.203,✅ NORMAL,—,To_validate,
ml17_280a_0021_part37.wav,37,3:05,-0.0026,0.1754,✅ NORMAL,—,To_validate,
ml17_280a_0035_part59.wav,59,4:55,-0.0026,0.1938,✅ NORMAL,—,To_validate,
ml17_280a_0104_part11.wav,11,0:55,-0.0026,0.2255,✅ NORMAL,—,To_validate,
ml17_280a_0003_part2.wav,2,0:10,-0.0026,0.1895,✅ NORMAL,—,To_validate,
ml17_280a_0040_part45.wav,45,3:45,-0.0026,0.2133,✅ NORMAL,—,To_validate,
ml17_280a_0021_part20.wav,20,1:40,-0.0026,0.22,✅ NORMAL,—,To_validate,
ml17_280a_0014_part23.wav,23,1:55,-0.0026,0.2257,✅ NORMAL,—,To_validate,
ml17_280a_0027_part16.wav,16,1:20,-0.0026,0.2168,✅ NORMAL,—,To_validate,
ml17_280a_0055_part15.wav,15,1:15,-0.0026,0.1726,✅ NORMAL,—,To_validate,
ml17_280a_0021_part62.wav,62,5:10,-0.0026,0.2305,✅ NORMAL,—,To_validate,
ml17_280a_0064_part61.wav,61,5:05,-0.0026,0.2094,✅ NORMAL,—,To_validate,
ml17_280a_0091_part1.wav,1,0:05,-0.0026,0.1856,✅ NORMAL,—,To_validate,
ml17_280a_0027_part10.wav,10,0:50,-0.0027,0.199,✅ NORMAL,—,To_validate,
ml17_280a_0077_part13.wav,13,1:05,-0.0027,0.1829,✅ NORMAL,—,To_validate,
ml17_280a_0035_part22.wav,22,1:50,-0.0027,0.2241,✅ NORMAL,—,To_validate,
ml17_280a_0140_part54.wav,54,4:30,-0.0027,0.2276,✅ NORMAL,—,To_validate,
ml17_280a_0034_part13.wav,13,1:05,-0.0027,0.2208,✅ NORMAL,—,To_validate,
ml17_280a_0017_part41.wav,41,3:25,-0.0027,0.1843,✅ NORMAL,—,To_validate,
ml17_280a_0088_part53.wav,53,4:25,-0.0027,0.1529,✅ NORMAL,—,To_validate,
ml17_280a_0001_part2.wav,2,0:10,-0.0027,0.2201,✅ NORMAL,—,To_validate,
ml17_280a_0090_part19.wav,19,1:35,-0.0027,0.1781,✅ NORMAL,—,To_validate,
ml17_280a_0114_part12.wav,12,1:00,-0.0027,0.2119,✅ NORMAL,—,To_validate,
ml17_280a_0070_part52.wav,52,4:20,-0.0027,0.2117,✅ NORMAL,—,To_validate,
ml17_280a_0044_part3.wav,3,0:15,-0.0027,0.1933,✅ NORMAL,—,To_validate,
ml17_280a_0042_part9.wav,9,0:45,-0.0027,0.2073,✅ NORMAL,—,To_validate,
ml17_280a_0079_part10.wav,10,0:50,-0.0027,0.2055,✅ NORMAL,—,To_validate,
ml17_280a_0012_part29.wav,29,2:25,-0.0027,0.2009,✅ NORMAL,—,To_validate,
ml17_280a_0005_part0.wav,0,0:00,-0.0027,0.2236,✅ NORMAL,—,To_validate,
ml17_280a_0053_part52.wav,52,4:20,-0.0028,0.2058,✅ NORMAL,—,To_validate,
ml17_280a_0063_part38.wav,38,3:10,-0.0028,0.2161,✅ NORMAL,—,To_validate,
ml17_280a_0120_part15.wav,15,1:15,-0.0028,0.1859,✅ NORMAL,—,To_validate,
ml17_280a_0110_part50.wav,50,4:10,-0.0028,0.1809,✅ NORMAL,—,To_validate,
ml17_280a_0014_part40.wav,40,3:20,-0.0028,0.222,✅ NORMAL,—,To_validate,
ml17_280a_0104_part64.wav,64,5:20,-0.0028,0.1997,✅ NORMAL,—,To_validate,
ml17_280a_0036_part41.wav,41,3:25,-0.0029,0.1796,✅ NORMAL,—,To_validate,
ml17_280a_0053_part64.wav,64,5:20,-0.0029,0.2077,✅ NORMAL,—,To_validate,
ml17_280a_0142_part10.wav,10,0:50,-0.0029,0.1666,✅ NORMAL,—,To_validate,
ml17_280a_0064_part66.wav,66,5:30,-0.0029,0.2389,✅ NORMAL,—,To_validate,
ml17_280a_0114_part30.wav,30,2:30,-0.0029,0.1686,✅ NORMAL,—,To_validate,
ml17_280a_0144_part26.wav,26,2:10,-0.0029,0.2264,✅ NORMAL,—,To_validate,
ml17_280a_0008_part14.wav,14,1:10,-0.0029,0.2116,✅ NORMAL,—,To_validate,
ml17_280a_0077_part38.wav,38,3:10,-0.0029,0.1901,✅ NORMAL,—,To_validate,
ml17_280a_0089_part17.wav,17,1:25,-0.0029,0.1964,✅ NORMAL,—,To_validate,
ml17_280a_0045_part37.wav,37,3:05,-0.0029,0.1919,✅ NORMAL,—,To_validate,
ml17_280a_0048_part54.wav,54,4:30,-0.003,0.2083,✅ NORMAL,—,To_validate,
ml17_280a_0078_part41.wav,41,3:25,-0.003,0.2528,✅ NORMAL,—,To_validate,
ml17_280a_0114_part40.wav,40,3:20,-0.003,0.207,✅ NORMAL,—,To_validate,
ml17_280a_0103_part20.wav,20,1:40,-0.003,0.1821,✅ NORMAL,—,To_validate,
ml17_280a_0027_part44.wav,44,3:40,-0.003,0.2233,✅ NORMAL,—,To_validate,
ml17_280a_0048_part12.wav,12,1:00,-0.003,0.1965,✅ NORMAL,—,To_validate,
ml17_280a_0115_part9.wav,9,0:45,-0.003,0.2117,✅ NORMAL,—,To_validate,
ml17_280a_0146_part35.wav,35,2:55,-0.003,0.2484,✅ NORMAL,—,To_validate,
ml17_280a_0027_part57.wav,57,4:45,-0.003,0.2031,✅ NORMAL,—,To_validate,
ml17_280a_0142_part64.wav,64,5:20,-0.003,0.178,✅ NORMAL,—,To_validate,
ml17_280a_0057_part36.wav,36,3:00,-0.003,0.2217,✅ NORMAL,—,To_validate,
ml17_280a_0018_part16.wav,16,1:20,-0.003,0.1983,✅ NORMAL,—,To_validate,
ml17_280a_0101_part23.wav,23,1:55,-0.003,0.2223,✅ NORMAL,—,To_validate,
ml17_280a_0102_part25.wav,25,2:05,-0.003,0.1877,✅ NORMAL,—,To_validate,
ml17_280a_0016_part5.wav,5,0:25,-0.0031,0.2035,✅ NORMAL,—,To_validate,
ml17_280a_0110_part26.wav,26,2:10,-0.0031,0.178,✅ NORMAL,—,To_validate,
ml17_280a_0020_part46.wav,46,3:50,-0.0031,0.2022,✅ NORMAL,—,To_validate,
ml17_280a_0152_part49.wav,49,4:05,-0.0031,0.1986,✅ NORMAL,—,To_validate,
ml17_280a_0003_part44.wav,44,3:40,-0.0031,0.2004,✅ NORMAL,—,To_validate,
ml17_280a_0009_part41.wav,41,3:25,-0.0031,0.2023,✅ NORMAL,—,To_validate,
ml17_280a_0029_part30.wav,30,2:30,-0.0031,0.2323,✅ NORMAL,—,To_validate,
ml17_280a_0016_part10.wav,10,0:50,-0.0032,0.217,✅ NORMAL,—,To_validate,
ml17_280a_0002_part64.wav,64,5:20,-0.0032,0.1983,✅ NORMAL,—,To_validate,
ml17_280a_0080_part52.wav,52,4:20,-0.0032,0.2313,✅ NORMAL,—,To_validate,
ml17_280a_0006_part34.wav,34,2:50,-0.0032,0.2305,✅ NORMAL,—,To_validate,
ml17_280a_0036_part37.wav,37,3:05,-0.0032,0.1842,✅ NORMAL,—,To_validate,
ml17_280a_0016_part8.wav,8,0:40,-0.0032,0.2144,✅ NORMAL,—,To_validate,
ml17_280a_0089_part60.wav,60,5:00,-0.0032,0.1943,✅ NORMAL,—,To_validate,
ml17_280a_0036_part9.wav,9,0:45,-0.0032,0.1929,✅ NORMAL,—,To_validate,
ml17_280a_0111_part8.wav,8,0:40,-0.0032,0.2085,✅ NORMAL,—,To_validate,
ml17_280a_0031_part16.wav,16,1:20,-0.0032,0.1734,✅ NORMAL,—,To_validate,
ml17_280a_0154_part11.wav,11,0:55,-0.0033,0.1883,✅ NORMAL,—,To_validate,
ml17_280a_0024_part27.wav,27,2:15,-0.0033,0.1825,✅ NORMAL,—,To_validate,
ml17_280a_0045_part8.wav,8,0:40,-0.0033,0.1888,✅ NORMAL,—,To_validate,
ml17_280a_0006_part43.wav,43,3:35,-0.0033,0.201,✅ NORMAL,—,To_validate,
ml17_280a_0027_part34.wav,34,2:50,-0.0033,0.2144,✅ NORMAL,—,To_validate,
ml17_280a_0022_part58.wav,58,4:50,-0.0034,0.2004,✅ NORMAL,—,To_validate,
ml17_280a_0057_part25.wav,25,2:05,-0.0034,0.1712,✅ NORMAL,—,To_validate,
ml17_280a_0034_part26.wav,26,2:10,-0.0034,0.2124,✅ NORMAL,—,To_validate,
ml17_280a_0117_part22.wav,22,1:50,-0.0034,0.2085,✅ NORMAL,—,To_validate,
ml17_280a_0115_part55.wav,55,4:35,-0.0034,0.2082,✅ NORMAL,—,To_validate,
ml17_280a_0080_part19.wav,19,1:35,-0.0034,0.2002,✅ NORMAL,—,To_validate,
ml17_280a_0118_part22.wav,22,1:50,-0.0034,0.1749,✅ NORMAL,—,To_validate,
ml17_280a_0153_part59.wav,59,4:55,-0.0034,0.1873,✅ NORMAL,—,To_validate,
ml17_280a_0111_part21.wav,21,1:45,-0.0035,0.1901,✅ NORMAL,—,To_validate,
ml17_280a_0104_part61.wav,61,5:05,-0.0035,0.2168,✅ NORMAL,—,To_validate,
ml17_280a_0040_part14.wav,14,1:10,-0.0035,0.2135,✅ NORMAL,—,To_validate,
ml17_280a_0023_part41.wav,41,3:25,-0.0035,0.2018,✅ NORMAL,—,To_validate,
ml17_280a_0047_part4.wav,4,0:20,-0.0035,0.2294,✅ NORMAL,—,To_validate,
ml17_280a_0045_part19.wav,19,1:35,-0.0035,0.1653,✅ NORMAL,—,To_validate,
ml17_280a_0063_part59.wav,59,4:55,-0.0035,0.2101,✅ NORMAL,—,To_validate,
ml17_280a_0012_part17.wav,17,1:25,-0.0035,0.2028,✅ NORMAL,—,To_validate,
ml17_280a_0014_part13.wav,13,1:05,-0.0035,0.2213,✅ NORMAL,—,To_validate,
ml17_280a_0069_part56.wav,56,4:40,-0.0035,0.2448,✅ NORMAL,—,To_validate,
ml17_280a_0012_part66.wav,66,5:30,-0.0035,0.2039,✅ NORMAL,—,To_validate,
ml17_280a_0153_part47.wav,47,3:55,-0.0035,0.2242,✅ NORMAL,—,To_validate,
ml17_280a_0079_part21.wav,21,1:45,-0.0036,0.2026,✅ NORMAL,—,To_validate,
ml17_280a_0068_part54.wav,54,4:30,-0.0036,0.216,✅ NORMAL,—,To_validate,
ml17_280a_0044_part2.wav,2,0:10,-0.0036,0.1887,✅ NORMAL,—,To_validate,
ml17_280a_0072_part29.wav,29,2:25,-0.0036,0.2011,✅ NORMAL,—,To_validate,
ml17_280a_0031_part17.wav,17,1:25,-0.0036,0.2021,✅ NORMAL,—,To_validate,
ml17_280a_0035_part26.wav,26,2:10,-0.0036,0.2096,✅ NORMAL,—,To_validate,
ml17_280a_0090_part7.wav,7,0:35,-0.0036,0.1737,✅ NORMAL,—,To_validate,
ml17_280a_0117_part15.wav,15,1:15,-0.0036,0.2146,✅ NORMAL,—,To_validate,
ml17_280a_0063_part65.wav,65,5:25,-0.0036,0.2224,✅ NORMAL,—,To_validate,
ml17_280a_0029_part63.wav,63,5:15,-0.0036,0.1915,✅ NORMAL,—,To_validate,
ml17_280a_0009_part37.wav,37,3:05,-0.0036,0.1974,✅ NORMAL,—,To_validate,
ml17_280a_0152_part9.wav,9,0:45,-0.0036,0.2732,✅ NORMAL,—,To_validate,
ml17_280a_0055_part21.wav,21,1:45,-0.0036,0.1874,✅ NORMAL,—,To_validate,
ml17_280a_0007_part61.wav,61,5:05,-0.0037,0.1982,✅ NORMAL,—,To_validate,
ml17_280a_0048_part21.wav,21,1:45,-0.0037,0.2032,✅ NORMAL,—,To_validate,
ml17_280a_0079_part9.wav,9,0:45,-0.0037,0.1782,✅ NORMAL,—,To_validate,
ml17_280a_0099_part5.wav,5,0:25,-0.0037,0.208,✅ NORMAL,—,To_validate,
ml17_280a_0024_part25.wav,25,2:05,-0.0037,0.2004,✅ NORMAL,—,To_validate,
ml17_280a_0022_part29.wav,29,2:25,-0.0037,0.2023,✅ NORMAL,—,To_validate,
ml17_280a_0055_part61.wav,61,5:05,-0.0037,0.2153,✅ NORMAL,—,To_validate,
ml17_280a_0089_part45.wav,45,3:45,-0.0038,0.2056,✅ NORMAL,—,To_validate,
ml17_280a_0025_part55.wav,55,4:35,-0.0038,0.2387,✅ NORMAL,—,To_validate,
ml17_280a_0062_part11.wav,11,0:55,-0.0038,0.1813,✅ NORMAL,—,To_validate,
ml17_280a_0079_part33.wav,33,2:45,-0.0038,0.214,✅ NORMAL,—,To_validate,
ml17_280a_0153_part53.wav,53,4:25,-0.0038,0.2186,✅ NORMAL,—,To_validate,
ml17_280a_0079_part42.wav,42,3:30,-0.0038,0.2091,✅ NORMAL,—,To_validate,
ml17_280a_0029_part2.wav,2,0:10,-0.0039,0.2413,✅ NORMAL,—,To_validate,
ml17_280a_0059_part11.wav,11,0:55,-0.0039,0.1906,✅ NORMAL,—,To_validate,
ml17_280a_0060_part27.wav,27,2:15,-0.0039,0.1776,✅ NORMAL,—,To_validate,
ml17_280a_0054_part46.wav,46,3:50,-0.0039,0.1977,✅ NORMAL,—,To_validate,
ml17_280a_0146_part50.wav,50,4:10,-0.0039,0.1899,✅ NORMAL,—,To_validate,
ml17_280a_0154_part57.wav,57,4:45,-0.0039,0.1947,✅ NORMAL,—,To_validate,
ml17_280a_0077_part55.wav,55,4:35,-0.0039,0.1925,✅ NORMAL,—,To_validate,
ml17_280a_0162_part4.wav,4,0:20,-0.004,0.2,✅ NORMAL,—,To_validate,
ml17_280a_0078_part52.wav,52,4:20,-0.004,0.1975,✅ NORMAL,—,To_validate,
ml17_280a_0154_part35.wav,35,2:55,-0.004,0.2135,✅ NORMAL,—,To_validate,
ml17_280a_0030_part16.wav,16,1:20,-0.004,0.2338,✅ NORMAL,—,To_validate,
ml17_280a_0162_part11.wav,11,0:55,-0.004,0.1922,✅ NORMAL,—,To_validate,
ml17_280a_0057_part39.wav,39,3:15,-0.004,0.1982,✅ NORMAL,—,To_validate,
ml17_280a_0041_part49.wav,49,4:05,-0.0041,0.1839,✅ NORMAL,—,To_validate,
ml17_280a_0126_part37.wav,37,3:05,-0.0041,0.2047,✅ NORMAL,—,To_validate,
ml17_280a_0144_part3.wav,3,0:15,-0.0041,0.2078,✅ NORMAL,—,To_validate,
ml17_280a_0072_part20.wav,20,1:40,-0.0041,0.2464,✅ NORMAL,—,To_validate,
ml17_280a_0059_part0.wav,0,0:00,-0.0041,0.2125,✅ NORMAL,—,To_validate,
ml17_280a_0031_part58.wav,58,4:50,-0.0042,0.2014,✅ NORMAL,—,To_validate,
ml17_280a_0040_part29.wav,29,2:25,-0.0042,0.1846,✅ NORMAL,—,To_validate,
ml17_280a_0117_part59.wav,59,4:55,-0.0042,0.189,✅ NORMAL,—,To_validate,
ml17_280a_0029_part52.wav,52,4:20,-0.0043,0.2086,✅ NORMAL,—,To_validate,
ml17_280a_0068_part50.wav,50,4:10,-0.0043,0.2149,✅ NORMAL,—,To_validate,
ml17_280a_0068_part24.wav,24,2:00,-0.0043,0.1839,✅ NORMAL,—,To_validate,
ml17_280a_0028_part29.wav,29,2:25,-0.0043,0.1932,✅ NORMAL,—,To_validate,
ml17_280a_0045_part63.wav,63,5:15,-0.0043,0.1951,✅ NORMAL,—,To_validate,
ml17_280a_0042_part30.wav,30,2:30,-0.0043,0.206,✅ NORMAL,—,To_validate,
ml17_280a_0013_part60.wav,60,5:00,-0.0043,0.2144,✅ NORMAL,—,To_validate,
ml17_280a_0166_part23.wav,23,1:55,-0.0043,0.2087,✅ NORMAL,—,To_validate,
ml17_280a_0110_part15.wav,15,1:15,-0.0043,0.1862,✅ NORMAL,—,To_validate,
ml17_280a_0053_part31.wav,31,2:35,-0.0043,0.1974,✅ NORMAL,—,To_validate,
ml17_280a_0060_part30.wav,30,2:30,-0.0043,0.1907,✅ NORMAL,—,To_validate,
ml17_280a_0057_part45.wav,45,3:45,-0.0043,0.196,✅ NORMAL,—,To_validate,
ml17_280a_0065_part57.wav,57,4:45,-0.0044,0.2026,✅ NORMAL,—,To_validate,
ml17_280a_0031_part56.wav,56,4:40,-0.0044,0.2044,✅ NORMAL,—,To_validate,
ml17_280a_0031_part5.wav,5,0:25,-0.0044,0.2171,✅ NORMAL,—,To_validate,
ml17_280a_0165_part42.wav,42,3:30,-0.0044,0.1896,✅ NORMAL,—,To_validate,
ml17_280a_0106_part12.wav,12,1:00,-0.0044,0.1923,✅ NORMAL,—,To_validate,
ml17_280a_0055_part49.wav,49,4:05,-0.0044,0.2152,✅ NORMAL,—,To_validate,
ml17_280a_0087_part27.wav,27,2:15,-0.0044,0.2215,✅ NORMAL,—,To_validate,
ml17_280a_0025_part31.wav,31,2:35,-0.0044,0.2204,✅ NORMAL,—,To_validate,
ml17_280a_0118_part48.wav,48,4:00,-0.0045,0.2158,✅ NORMAL,—,To_validate,
ml17_280a_0142_part47.wav,47,3:55,-0.0045,0.2351,✅ NORMAL,—,To_validate,
ml17_280a_0080_part55.wav,55,4:35,-0.0045,0.1867,✅ NORMAL,—,To_validate,
ml17_280a_0044_part17.wav,17,1:25,-0.0045,0.2071,✅ NORMAL,—,To_validate,
ml17_280a_0114_part11.wav,11,0:55,-0.0045,0.1908,✅ NORMAL,—,To_validate,
ml17_280a_0036_part7.wav,7,0:35,-0.0045,0.199,✅ NORMAL,—,To_validate,
ml17_280a_0008_part33.wav,33,2:45,-0.0045,0.1802,✅ NORMAL,—,To_validate,
ml17_280a_0125_part53.wav,53,4:25,-0.0045,0.1724,✅ NORMAL,—,To_validate,
ml17_280a_0068_part32.wav,32,2:40,-0.0045,0.222,✅ NORMAL,—,To_validate,
ml17_280a_0008_part50.wav,50,4:10,-0.0045,0.2061,✅ NORMAL,—,To_validate,
ml17_280a_0006_part29.wav,29,2:25,-0.0045,0.2191,✅ NORMAL,—,To_validate,
ml17_280a_0153_part49.wav,49,4:05,-0.0045,0.1867,✅ NORMAL,—,To_validate,
ml17_280a_0021_part19.wav,19,1:35,-0.0045,0.2129,✅ NORMAL,—,To_validate,
ml17_280a_0078_part28.wav,28,2:20,-0.0045,0.1927,✅ NORMAL,—,To_validate,
ml17_280a_0035_part40.wav,40,3:20,-0.0046,0.1869,✅ NORMAL,—,To_validate,
ml17_280a_0077_part22.wav,22,1:50,-0.0046,0.2039,✅ NORMAL,—,To_validate,
ml17_280a_0042_part47.wav,47,3:55,-0.0046,0.1998,✅ NORMAL,—,To_validate,
ml17_280a_0055_part58.wav,58,4:50,-0.0046,0.1887,✅ NORMAL,—,To_validate,
ml17_280a_0119_part53.wav,53,4:25,-0.0046,0.1853,✅ NORMAL,—,To_validate,
ml17_280a_0003_part29.wav,29,2:25,-0.0046,0.2299,✅ NORMAL,—,To_validate,
ml17_280a_0114_part50.wav,50,4:10,-0.0046,0.1952,✅ NORMAL,—,To_validate,
ml17_280a_0002_part60.wav,60,5:00,-0.0046,0.2007,✅ NORMAL,—,To_validate,
ml17_280a_0106_part58.wav,58,4:50,-0.0046,0.2046,✅ NORMAL,—,To_validate,
ml17_280a_0036_part4.wav,4,0:20,-0.0046,0.2047,✅ NORMAL,—,To_validate,
ml17_280a_0040_part22.wav,22,1:50,-0.0047,0.2035,✅ NORMAL,—,To_validate,
ml17_280a_0008_part64.wav,64,5:20,-0.0047,0.2377,✅ NORMAL,—,To_validate,
ml17_280a_0047_part0.wav,0,0:00,-0.0047,0.2083,✅ NORMAL,—,To_validate,
ml17_280a_0005_part58.wav,58,4:50,-0.0047,0.2591,✅ NORMAL,—,To_validate,
