Source Audio,Part,Début (sec),Début (min:sec),Distance,Status,Listening, ,
ml19_293a_0066_part20.wav,20,100,1:40,0.1982,RAS,,,ml19_293a_00660020
ml19_293a_0066_part21.wav,21,105,1:45,0.1224,RAS,,,ml19_293a_00660021
ml19_293a_0066_part22.wav,22,110,1:50,0.1397,RAS,,,ml19_293a_00660022
ml19_293a_0066_part23.wav,23,115,1:55,0.0996,RAS,,,ml19_293a_00660023
ml19_293a_0066_part24.wav,24,120,2:00,0.082,RAS,,,ml19_293a_00660024
ml19_293a_0066_part25.wav,25,125,2:05,0.202,RAS,,,ml19_293a_00660025
ml19_293a_0066_part26.wav,26,130,2:10,0.1328,RAS,,,ml19_293a_00660026
ml19_293a_0066_part27.wav,27,135,2:15,0.139,RAS,,,ml19_293a_00660027
ml19_293a_0066_part28.wav,28,140,2:20,0.1556,RAS,,,ml19_293a_00660028
ml19_293a_0066_part29.wav,29,145,2:25,0.0986,RAS,,,ml19_293a_00660029
ml19_293a_0066_part30.wav,30,150,2:30,0.1483,RAS,,,ml19_293a_00660030
ml19_293a_0066_part31.wav,31,155,2:35,0.1066,RAS,,,ml19_293a_00660031
ml19_293a_0066_part32.wav,32,160,2:40,0.1927,RAS,,,ml19_293a_00660032
ml19_293a_0066_part33.wav,33,165,2:45,0.1281,RAS,,,ml19_293a_00660033
ml19_293a_0066_part34.wav,34,170,2:50,0.1634,RAS,,,ml19_293a_00660034
ml19_293a_0066_part35.wav,35,175,2:55,0.2313,RAS,,,ml19_293a_00660035
ml19_293a_0066_part36.wav,36,180,3:00,0.134,RAS,,,ml19_293a_00660036
ml19_293a_0066_part37.wav,37,185,3:05,0.1338,RAS,,,ml19_293a_00660037
ml19_293a_0066_part38.wav,38,190,3:10,0.1994,RAS,,,ml19_293a_00660038
ml19_293a_0066_part39.wav,39,195,3:15,0.0922,RAS,,,ml19_293a_00660039
ml19_293a_0066_part40.wav,40,200,3:20,0.1561,RAS,,,ml19_293a_00660040
ml19_293a_0066_part41.wav,41,205,3:25,0.1246,RAS,,,ml19_293a_00660041
ml19_293a_0066_part42.wav,42,210,3:30,0.1437,RAS,,,ml19_293a_00660042
ml19_293a_0066_part43.wav,43,215,3:35,0.1906,RAS,,,ml19_293a_00660043
ml19_293a_0066_part44.wav,44,220,3:40,0.1068,RAS,,,ml19_293a_00660044
ml19_293a_0066_part45.wav,45,225,3:45,0.1126,RAS,,,ml19_293a_00660045
ml19_293a_0066_part46.wav,46,230,3:50,0.1063,RAS,,,ml19_293a_00660046
ml19_293a_0066_part47.wav,47,235,3:55,0.2247,RAS,,,ml19_293a_00660047
ml19_293a_0066_part48.wav,48,240,4:00,0.0992,RAS,,,ml19_293a_00660048
ml19_293a_0066_part49.wav,49,245,4:05,0.09,RAS,,,ml19_293a_00660049
ml19_293a_0066_part50.wav,50,250,4:10,0.1516,RAS,,,ml19_293a_00660050
ml19_293a_0066_part51.wav,51,255,4:15,0.0882,RAS,,,ml19_293a_00660051
ml19_293a_0066_part52.wav,52,260,4:20,0.1183,RAS,,,ml19_293a_00660052
ml19_293a_0066_part53.wav,53,265,4:25,0.1292,RAS,,,ml19_293a_00660053
ml19_293a_0066_part54.wav,54,270,4:30,0.1033,RAS,,,ml19_293a_00660054
ml19_293a_0066_part55.wav,55,275,4:35,0.1449,RAS,,,ml19_293a_00660055
ml19_293a_0066_part56.wav,56,280,4:40,0.1173,RAS,,,ml19_293a_00660056
ml19_293a_0066_part57.wav,57,285,4:45,0.5132,ANOMALIE,,,ml19_293a_00660057
ml19_293a_0066_part58.wav,58,290,4:50,0.2106,RAS,,,ml19_293a_00660058
ml19_293a_0066_part59.wav,59,295,4:55,0.4417,ANOMALIE,,,ml19_293a_00660059
ml19_293a_0066_part60.wav,60,300,5:00,0.3995,ANOMALIE,,,ml19_293a_00660060
ml19_293a_0066_part61.wav,61,305,5:05,0.1144,RAS,,,ml19_293a_00660061
ml19_293a_0066_part62.wav,62,310,5:10,0.1876,RAS,,,ml19_293a_00660062
ml19_293a_0066_part63.wav,63,315,5:15,0.0938,RAS,,,ml19_293a_00660063
ml19_293a_0066_part64.wav,64,320,5:20,0.1493,RAS,,,ml19_293a_00660064
ml19_293a_0066_part65.wav,65,325,5:25,0.1395,RAS,,,ml19_293a_00660065
ml19_293a_0066_part66.wav,66,330,5:30,0.1425,RAS,,,ml19_293a_00660066
ml19_293a_0066_part67.wav,67,335,5:35,0.0891,RAS,,,ml19_293a_00660067
ml19_293a_0066_part68.wav,68,340,5:40,0.1094,RAS,,,ml19_293a_00660068
ml19_293a_0066_part69.wav,69,345,5:45,0.0986,RAS,,,ml19_293a_00660069
ml19_293a_0066_part70.wav,70,350,5:50,0.2595,ANOMALIE,,,ml19_293a_00660070
ml19_293a_0066_part71.wav,71,355,5:55,0.1119,RAS,,,ml19_293a_00660071
ml19_293a_0066_part72.wav,72,360,6:00,0.2092,RAS,,,ml19_293a_00660072
ml19_293a_0066_part73.wav,73,365,6:05,0.1774,RAS,,,ml19_293a_00660073
ml19_293a_0066_part74.wav,74,370,6:10,0.094,RAS,,,ml19_293a_00660074
ml19_293a_0066_part75.wav,75,375,6:15,0.1531,RAS,,,ml19_293a_00660075
ml19_293a_0066_part76.wav,76,380,6:20,0.1308,RAS,,,ml19_293a_00660076
ml19_293a_0066_part77.wav,77,385,6:25,0.1568,RAS,,,ml19_293a_00660077
ml19_293a_0066_part78.wav,78,390,6:30,0.1236,RAS,,,ml19_293a_00660078
ml19_293a_0066_part79.wav,79,395,6:35,0.1428,RAS,,,ml19_293a_00660079
ml19_293a_0066_part80.wav,80,400,6:40,0.1702,RAS,,,ml19_293a_00660080
ml19_293a_0066_part81.wav,81,405,6:45,0.246,RAS,,,ml19_293a_00660081
ml19_293a_0066_part82.wav,82,410,6:50,0.1284,RAS,,,ml19_293a_00660082
ml19_293a_0066_part83.wav,83,415,6:55,0.1301,RAS,,,ml19_293a_00660083
ml19_293a_0066_part84.wav,84,420,7:00,0.2153,RAS,,,ml19_293a_00660084
ml19_293a_0066_part85.wav,85,425,7:05,0.2076,RAS,,,ml19_293a_00660085
ml19_293a_0066_part86.wav,86,430,7:10,0.1523,RAS,,,ml19_293a_00660086
ml19_293a_0066_part87.wav,87,435,7:15,0.1525,RAS,,,ml19_293a_00660087
ml19_293a_0066_part88.wav,88,440,7:20,0.1227,RAS,,,ml19_293a_00660088
ml19_293a_0066_part89.wav,89,445,7:25,0.1431,RAS,,,ml19_293a_00660089
ml19_293a_0066_part90.wav,90,450,7:30,0.1323,RAS,,,ml19_293a_00660090
ml19_293a_0066_part91.wav,91,455,7:35,0.1766,RAS,,,ml19_293a_00660091
ml19_293a_0066_part92.wav,92,460,7:40,0.1712,RAS,,,ml19_293a_00660092
ml19_293a_0066_part93.wav,93,465,7:45,0.1022,RAS,,,ml19_293a_00660093
ml19_294a_0011_part0.wav,0,0,0:00,0.1485,RAS,,,ml19_294a_00110000
ml19_294a_0011_part1.wav,1,5,0:05,0.1592,RAS,,,ml19_294a_00110001
ml19_294a_0011_part2.wav,2,10,0:10,0.1879,RAS,,,ml19_294a_00110002
ml19_294a_0011_part3.wav,3,15,0:15,0.1612,RAS,,,ml19_294a_00110003
ml19_294a_0011_part4.wav,4,20,0:20,0.1633,RAS,,,ml19_294a_00110004
ml19_294a_0011_part5.wav,5,25,0:25,0.1791,RAS,,,ml19_294a_00110005
ml19_294a_0011_part6.wav,6,30,0:30,0.1576,RAS,,,ml19_294a_00110006
ml19_294a_0011_part7.wav,7,35,0:35,0.1421,RAS,,,ml19_294a_00110007
ml19_294a_0011_part8.wav,8,40,0:40,0.1822,RAS,,,ml19_294a_00110008
ml19_294a_0011_part9.wav,9,45,0:45,0.1674,RAS,,,ml19_294a_00110009
ml19_294a_0011_part10.wav,10,50,0:50,0.1883,RAS,,,ml19_294a_00110010
ml19_294a_0011_part11.wav,11,55,0:55,0.1586,RAS,,,ml19_294a_00110011
ml19_294a_0011_part12.wav,12,60,1:00,0.1843,RAS,,,ml19_294a_00110012
ml19_294a_0011_part13.wav,13,65,1:05,0.1666,RAS,,,ml19_294a_00110013
ml19_294a_0011_part14.wav,14,70,1:10,0.1495,RAS,,,ml19_294a_00110014
ml19_294a_0011_part15.wav,15,75,1:15,0.1594,RAS,,,ml19_294a_00110015
ml19_294a_0011_part16.wav,16,80,1:20,0.1924,RAS,,,ml19_294a_00110016
ml19_294a_0011_part17.wav,17,85,1:25,0.1641,RAS,,,ml19_294a_00110017
ml19_294a_0011_part18.wav,18,90,1:30,0.1404,RAS,,,ml19_294a_00110018
ml19_294a_0011_part19.wav,19,95,1:35,0.1791,RAS,,,ml19_294a_00110019
ml19_294a_0011_part20.wav,20,100,1:40,0.1637,RAS,,,ml19_294a_00110020
ml19_294a_0011_part21.wav,21,105,1:45,0.1531,RAS,,,ml19_294a_00110021
ml19_294a_0011_part22.wav,22,110,1:50,0.1393,RAS,,,ml19_294a_00110022
ml19_294a_0011_part23.wav,23,115,1:55,0.1467,RAS,,,ml19_294a_00110023
ml19_294a_0011_part24.wav,24,120,2:00,0.2081,RAS,,,ml19_294a_00110024
ml19_294a_0011_part25.wav,25,125,2:05,0.1499,RAS,,,ml19_294a_00110025
ml19_294a_0011_part26.wav,26,130,2:10,0.2058,RAS,,,ml19_294a_00110026
ml19_294a_0011_part27.wav,27,135,2:15,0.1849,RAS,,,ml19_294a_00110027
ml19_294a_0011_part28.wav,28,140,2:20,0.1664,RAS,,,ml19_294a_00110028
ml19_294a_0011_part29.wav,29,145,2:25,0.1721,RAS,,,ml19_294a_00110029
ml19_294a_0011_part30.wav,30,150,2:30,0.2216,RAS,,,ml19_294a_00110030
ml19_294a_0011_part31.wav,31,155,2:35,0.205,RAS,,,ml19_294a_00110031
ml19_294a_0011_part32.wav,32,160,2:40,0.1813,RAS,,,ml19_294a_00110032
ml19_294a_0011_part33.wav,33,165,2:45,0.2083,RAS,,,ml19_294a_00110033
ml19_294a_0011_part34.wav,34,170,2:50,0.178,RAS,,,ml19_294a_00110034
ml19_294a_0011_part35.wav,35,175,2:55,0.1741,RAS,,,ml19_294a_00110035
ml19_294a_0011_part36.wav,36,180,3:00,0.2598,ANOMALIE,,,ml19_294a_00110036
ml19_294a_0011_part37.wav,37,185,3:05,0.2276,RAS,,,ml19_294a_00110037
ml19_294a_0011_part38.wav,38,190,3:10,0.1751,RAS,,,ml19_294a_00110038
ml19_294a_0011_part39.wav,39,195,3:15,0.1649,RAS,,,ml19_294a_00110039
ml19_294a_0011_part40.wav,40,200,3:20,0.1933,RAS,,,ml19_294a_00110040
ml19_294a_0011_part41.wav,41,205,3:25,0.2121,RAS,,,ml19_294a_00110041
ml19_294a_0011_part42.wav,42,210,3:30,0.2391,RAS,,,ml19_294a_00110042
ml19_294a_0011_part43.wav,43,215,3:35,0.2211,RAS,,,ml19_294a_00110043
ml19_294a_0011_part44.wav,44,220,3:40,0.1575,RAS,,,ml19_294a_00110044
ml19_294a_0011_part45.wav,45,225,3:45,0.177,RAS,,,ml19_294a_00110045
ml19_294a_0011_part46.wav,46,230,3:50,0.1548,RAS,,,ml19_294a_00110046
ml19_294a_0011_part47.wav,47,235,3:55,0.1529,RAS,,,ml19_294a_00110047
ml19_294a_0011_part48.wav,48,240,4:00,0.2135,RAS,,,ml19_294a_00110048
ml19_294a_0011_part49.wav,49,245,4:05,0.1562,RAS,,,ml19_294a_00110049
ml19_294a_0011_part50.wav,50,250,4:10,0.1645,RAS,,,ml19_294a_00110050
ml19_294a_0011_part51.wav,51,255,4:15,0.191,RAS,,,ml19_294a_00110051
ml19_294a_0011_part52.wav,52,260,4:20,0.139,RAS,,,ml19_294a_00110052
ml19_294a_0011_part53.wav,53,265,4:25,0.1502,RAS,,,ml19_294a_00110053
ml19_294a_0011_part54.wav,54,270,4:30,0.1418,RAS,,,ml19_294a_00110054
ml19_294a_0011_part55.wav,55,275,4:35,0.1555,RAS,,,ml19_294a_00110055
ml19_294a_0011_part56.wav,56,280,4:40,0.1862,RAS,,,ml19_294a_00110056
ml19_294a_0011_part57.wav,57,285,4:45,0.1594,RAS,,,ml19_294a_00110057
ml19_294a_0011_part58.wav,58,290,4:50,0.1426,RAS,,,ml19_294a_00110058
ml19_294a_0011_part59.wav,59,295,4:55,0.1486,RAS,,,ml19_294a_00110059
ml19_294a_0011_part60.wav,60,300,5:00,0.1437,RAS,,,ml19_294a_00110060
ml19_294a_0011_part61.wav,61,305,5:05,0.173,RAS,,,ml19_294a_00110061
ml19_294a_0011_part62.wav,62,310,5:10,0.1644,RAS,,,ml19_294a_00110062
