Source Audio,Part,Start(sec),Start (min:sec),Distance,Status,Human_validation,Comment
ml17_280a_0139_part62.wav,62,310,5:10,0.4687,Anomaly,To_validate,
ml17_280a_0144_part48.wav,48,240,4:00,0.4687,Anomaly,To_validate,
ml17_280a_0026_part60.wav,60,300,5:00,0.4685,Anomaly,To_validate,
ml17_280a_0141_part55.wav,55,275,4:35,0.4682,Anomaly,To_validate,
ml17_280a_0137_part64.wav,64,320,5:20,0.4678,Anomaly,To_validate,
ml17_280a_0081_part21.wav,21,105,1:45,0.4678,Anomaly,To_validate,
ml17_280a_0143_part65.wav,65,325,5:25,0.4677,Anomaly,To_validate,
ml17_280a_0148_part1.wav,1,5,0:05,0.4676,Anomaly,To_validate,
ml17_280a_0097_part3.wav,3,15,0:15,0.4672,Anomaly,To_validate,
ml17_280a_0086_part43.wav,43,215,3:35,0.4667,Anomaly,To_validate,
ml17_280a_0098_part8.wav,8,40,0:40,0.4667,Anomaly,To_validate,
ml17_280a_0081_part37.wav,37,185,3:05,0.465,Anomaly,To_validate,
ml17_280a_0171_part9.wav,9,45,0:45,0.465,Anomaly,To_validate,
ml17_280a_0056_part10.wav,10,50,0:50,0.4649,Anomaly,To_validate,
ml17_280a_0171_part8.wav,8,40,0:40,0.4649,Anomaly,To_validate,
ml17_280a_0143_part44.wav,44,220,3:40,0.4648,Anomaly,To_validate,
ml17_280a_0139_part41.wav,41,205,3:25,0.4648,Anomaly,To_validate,
ml17_280a_0086_part22.wav,22,110,1:50,0.4647,Anomaly,To_validate,
ml17_280a_0083_part17.wav,17,85,1:25,0.4644,Anomaly,To_validate,
ml17_280a_0169_part7.wav,7,35,0:35,0.4639,Anomaly,To_validate,
ml17_280a_0140_part7.wav,7,35,0:35,0.4629,Anomaly,To_validate,
ml17_280a_0168_part0.wav,0,0,0:00,0.462,Anomaly,To_validate,
ml17_280a_0172_part1.wav,1,5,0:05,0.4617,Anomaly,To_validate,
ml17_280a_0099_part56.wav,56,280,4:40,0.4612,Anomaly,To_validate,
ml17_280a_0139_part6.wav,6,30,0:30,0.4609,Anomaly,To_validate,
ml17_280a_0173_part4.wav,4,20,0:20,0.4607,Anomaly,To_validate,
ml17_280a_0169_part17.wav,17,85,1:25,0.4606,Anomaly,To_validate,
ml17_280a_0167_part21.wav,21,105,1:45,0.4606,Anomaly,To_validate,
ml17_280a_0153_part0.wav,0,0,0:00,0.4606,Anomaly,To_validate,
ml17_280a_0070_part21.wav,21,105,1:45,0.4605,Anomaly,To_validate,
ml17_280a_0170_part2.wav,2,10,0:10,0.4602,Anomaly,To_validate,
ml17_280a_0142_part0.wav,0,0,0:00,0.4598,Anomaly,To_validate,
ml17_280a_0084_part9.wav,9,45,0:45,0.4588,Anomaly,Anomaly,
ml17_280a_0145_part33.wav,33,165,2:45,0.4583,Anomaly,Anomaly,
ml17_280a_0081_part10.wav,10,50,0:50,0.4579,Anomaly,Anomaly,
ml17_280a_0106_part48.wav,48,240,4:00,0.4578,Anomaly,Anomaly,
ml17_280a_0162_part29.wav,29,145,2:25,0.4577,Anomaly,Anomaly,
ml17_280a_0147_part8.wav,8,40,0:40,0.4576,Anomaly,Anomaly,wind
ml17_280a_0098_part57.wav,57,285,4:45,0.4575,Anomaly,Anomaly,
ml17_280a_0173_part5.wav,5,25,0:25,0.4575,Anomaly,Anomaly,
ml17_280a_0171_part12.wav,12,60,1:00,0.4573,Anomaly,To_validate,
ml17_280a_0171_part3.wav,3,15,0:15,0.457,Anomaly,To_validate,
ml17_280a_0139_part19.wav,19,95,1:35,0.4568,Anomaly,To_validate,
ml17_280a_0148_part12.wav,12,60,1:00,0.4567,Anomaly,To_validate,
ml17_280a_0086_part10.wav,10,50,0:50,0.4567,Anomaly,To_validate,
ml17_280a_0171_part4.wav,4,20,0:20,0.4566,Anomaly,To_validate,
ml17_280a_0139_part18.wav,18,90,1:30,0.4566,Anomaly,To_validate,
ml17_280a_0083_part55.wav,55,275,4:35,0.4564,Anomaly,To_validate,
ml17_280a_0084_part23.wav,23,115,1:55,0.4562,Anomaly,To_validate,
ml17_280a_0086_part63.wav,63,315,5:15,0.4562,Anomaly,To_validate,
ml17_280a_0153_part33.wav,33,165,2:45,0.4562,Anomaly,To_validate,
ml17_280a_0167_part28.wav,28,140,2:20,0.4561,Anomaly,To_validate,
ml17_280a_0056_part8.wav,8,40,0:40,0.456,Anomaly,To_validate,
ml17_280a_0141_part49.wav,49,245,4:05,0.4559,Anomaly,To_validate,
ml17_280a_0168_part6.wav,6,30,0:30,0.4558,Anomaly,To_validate,
ml17_280a_0152_part28.wav,28,140,2:20,0.4558,Anomaly,To_validate,
ml17_280a_0098_part33.wav,33,165,2:45,0.4557,Anomaly,To_validate,
ml17_280a_0081_part58.wav,58,290,4:50,0.4552,Anomaly,To_validate,
ml17_280a_0140_part12.wav,12,60,1:00,0.455,Anomaly,To_validate,
ml17_280a_0108_part10.wav,10,50,0:50,0.4549,Anomaly,To_validate,
ml17_280a_0081_part60.wav,60,300,5:00,0.4548,Anomaly,To_validate,
ml17_280a_0098_part26.wav,26,130,2:10,0.4545,Anomaly,To_validate,
ml17_280a_0172_part3.wav,3,15,0:15,0.4544,Anomaly,To_validate,
ml17_280a_0082_part18.wav,18,90,1:30,0.4544,Anomaly,To_validate,
ml17_280a_0081_part57.wav,57,285,4:45,0.4543,Anomaly,To_validate,
ml17_280a_0006_part13.wav,13,65,1:05,0.4537,Anomaly,To_validate,
ml17_280a_0163_part15.wav,15,75,1:15,0.4535,Anomaly,To_validate,
ml17_280a_0084_part61.wav,61,305,5:05,0.4528,Anomaly,To_validate,
ml17_280a_0084_part3.wav,3,15,0:15,0.4525,Anomaly,To_validate,
ml17_280a_0095_part21.wav,21,105,1:45,0.4523,Anomaly,To_validate,
ml17_280a_0082_part41.wav,41,205,3:25,0.4518,Anomaly,To_validate,
ml17_280a_0082_part53.wav,53,265,4:25,0.4518,Anomaly,To_validate,
ml17_280a_0070_part1.wav,1,5,0:05,0.4515,Anomaly,To_validate,
ml17_280a_0081_part63.wav,63,315,5:15,0.4515,Anomaly,To_validate,
ml17_280a_0153_part26.wav,26,130,2:10,0.4515,Anomaly,To_validate,
ml17_280a_0168_part20.wav,20,100,1:40,0.451,Anomaly,To_validate,
ml17_280a_0063_part11.wav,11,55,0:55,0.451,Anomaly,To_validate,
ml17_280a_0171_part6.wav,6,30,0:30,0.4509,Anomaly,To_validate,
ml17_280a_0061_part3.wav,3,15,0:15,0.4503,Anomaly,To_validate,
ml17_280a_0154_part65.wav,65,325,5:25,0.4501,Anomaly,To_validate,
ml17_280a_0084_part47.wav,47,235,3:55,0.45,Anomaly,To_validate,
ml17_280a_0151_part10.wav,10,50,0:50,0.4496,Anomaly,To_validate,
ml17_280a_0169_part16.wav,16,80,1:20,0.4495,Anomaly,To_validate,
ml17_280a_0098_part12.wav,12,60,1:00,0.4494,Anomaly,To_validate,
ml17_280a_0162_part34.wav,34,170,2:50,0.4492,Anomaly,To_validate,
ml17_280a_0172_part19.wav,19,95,1:35,0.4492,Anomaly,To_validate,
ml17_280a_0148_part0.wav,0,0,0:00,0.449,Anomaly,To_validate,
ml17_280a_0116_part1.wav,1,5,0:05,0.4488,Anomaly,To_validate,
ml17_280a_0166_part22.wav,22,110,1:50,0.4486,Anomaly,To_validate,
ml17_280a_0098_part21.wav,21,105,1:45,0.4484,Anomaly,To_validate,
ml17_280a_0006_part16.wav,16,80,1:20,0.448,Anomaly,To_validate,
ml17_280a_0136_part8.wav,8,40,0:40,0.4479,Anomaly,To_validate,
ml17_280a_0085_part15.wav,15,75,1:15,0.4478,Anomaly,To_validate,
ml17_280a_0135_part27.wav,27,135,2:15,0.4475,Anomaly,To_validate,
ml17_280a_0070_part11.wav,11,55,0:55,0.4474,Anomaly,To_validate,
ml17_280a_0096_part11.wav,11,55,0:55,0.4467,Anomaly,To_validate,
ml17_280a_0038_part2.wav,2,10,0:10,0.4463,Anomaly,To_validate,
ml17_280a_0153_part28.wav,28,140,2:20,0.4462,Anomaly,To_validate,
ml17_280a_0146_part61.wav,61,305,5:05,0.446,Anomaly,To_validate,
ml17_280a_0166_part18.wav,18,90,1:30,0.4457,Anomaly,To_validate,
ml17_280a_0143_part36.wav,36,180,3:00,0.4456,Anomaly,To_validate,
ml17_280a_0082_part43.wav,43,215,3:35,0.4456,Anomaly,To_validate,
ml17_280a_0168_part15.wav,15,75,1:15,0.4454,Anomaly,To_validate,
ml17_280a_0137_part35.wav,35,175,2:55,0.4449,Anomaly,To_validate,
ml17_280a_0085_part6.wav,6,30,0:30,0.4442,Anomaly,To_validate,
ml17_280a_0083_part15.wav,15,75,1:15,0.444,Anomaly,To_validate,
ml17_280a_0097_part31.wav,31,155,2:35,0.4437,Anomaly,To_validate,
ml17_280a_0172_part17.wav,17,85,1:25,0.4435,Anomaly,To_validate,
ml17_280a_0084_part2.wav,2,10,0:10,0.4433,Anomaly,To_validate,
ml17_280a_0172_part2.wav,2,10,0:10,0.4433,Anomaly,To_validate,
ml17_280a_0086_part47.wav,47,235,3:55,0.4432,Anomaly,To_validate,
ml17_280a_0140_part39.wav,39,195,3:15,0.4432,Anomaly,To_validate,
ml17_280a_0150_part0.wav,0,0,0:00,0.4431,Anomaly,To_validate,
ml17_280a_0039_part18.wav,18,90,1:30,0.4428,Anomaly,To_validate,
ml17_280a_0083_part19.wav,19,95,1:35,0.4425,Anomaly,To_validate,
ml17_280a_0169_part14.wav,14,70,1:10,0.4425,Anomaly,To_validate,
ml17_280a_0096_part12.wav,12,60,1:00,0.4424,Anomaly,To_validate,
ml17_280a_0083_part35.wav,35,175,2:55,0.4423,Anomaly,To_validate,
ml17_280a_0171_part17.wav,17,85,1:25,0.4421,Anomaly,To_validate,
ml17_280a_0163_part30.wav,30,150,2:30,0.4418,Anomaly,Anomaly,
ml17_280a_0084_part65.wav,65,325,5:25,0.4411,Anomaly,Anomaly,
ml17_280a_0056_part6.wav,6,30,0:30,0.4409,Anomaly,Anomaly,vent
ml17_280a_0140_part3.wav,3,15,0:15,0.4409,Anomaly,Anomaly,
ml17_280a_0095_part12.wav,12,60,1:00,0.4405,Anomaly,Anomaly,
ml17_280a_0061_part2.wav,2,10,0:10,0.4404,Anomaly,Anomaly,wind
ml17_280a_0140_part42.wav,42,210,3:30,0.4402,Anomaly,Anomaly,
ml17_280a_0076_part11.wav,11,55,0:55,0.4401,Anomaly,Anomaly,wind
ml17_280a_0076_part8.wav,8,40,0:40,0.44,Anomaly,Anomaly,wind
ml17_280a_0173_part0.wav,0,0,0:00,0.44,Anomaly,Anomaly,
ml17_280a_0168_part8.wav,8,40,0:40,0.4397,Anomaly,Anomaly,wind
ml17_280a_0141_part63.wav,63,315,5:15,0.4396,Anomaly,Anomaly,
ml17_280a_0154_part23.wav,23,115,1:55,0.4392,Anomaly,Anomaly,
ml17_280a_0148_part8.wav,8,40,0:40,0.4392,Anomaly,Anomaly,wind
ml17_280a_0096_part10.wav,10,50,0:50,0.4389,Anomaly,Anomaly,
ml17_280a_0148_part7.wav,7,35,0:35,0.4388,Anomaly,Anomaly,wind
ml17_280a_0152_part17.wav,17,85,1:25,0.4388,Anomaly,Anomaly,
ml17_280a_0003_part22.wav,22,110,1:50,0.4388,Anomaly,Void,
ml17_280a_0119_part25.wav,25,125,2:05,0.4387,Anomaly,Void,  
ml17_280a_0171_part2.wav,2,10,0:10,0.4386,Anomaly,Anomaly,
ml17_280a_0083_part64.wav,64,320,5:20,0.4386,Anomaly,Void,
ml17_280a_0141_part26.wav,26,130,2:10,0.4385,Anomaly,Anomaly,
ml17_280a_0172_part0.wav,0,0,0:00,0.4384,Anomaly,Anomaly,
ml17_280a_0117_part36.wav,36,180,3:00,0.4384,Anomaly,Anomaly,
ml17_280a_0101_part29.wav,29,145,2:25,0.438,Anomaly,Anomaly,
ml17_280a_0081_part8.wav,8,40,0:40,0.4379,Anomaly,Anomaly,
ml17_280a_0172_part6.wav,6,30,0:30,0.437,Anomaly,Anomaly,
ml17_280a_0081_part34.wav,34,170,2:50,0.4368,Anomaly,Anomaly,
ml17_280a_0039_part21.wav,21,105,1:45,0.4363,Anomaly,Anomaly,
ml17_280a_0141_part57.wav,57,285,4:45,0.436,Anomaly,Anomaly,
ml17_280a_0084_part28.wav,28,140,2:20,0.436,Anomaly,Anomaly,
ml17_280a_0069_part47.wav,47,235,3:55,0.4359,Anomaly,Anomaly,
ml17_280a_0019_part4.wav,4,20,0:20,0.4356,Anomaly,Anomaly,
ml17_280a_0069_part45.wav,45,225,3:45,0.4352,Anomaly,Anomaly,
ml17_280a_0082_part48.wav,48,240,4:00,0.4351,Anomaly,Anomaly,
ml17_280a_0070_part29.wav,29,145,2:25,0.435,Anomaly,Anomaly,
ml17_280a_0077_part59.wav,59,295,4:55,0.4347,Anomaly,Anomaly,
ml17_280a_0140_part8.wav,8,40,0:40,0.4347,Anomaly,Anomaly,
ml17_280a_0152_part40.wav,40,200,3:20,0.4346,Anomaly,uncertain,
ml17_280a_0099_part60.wav,60,300,5:00,0.4344,Anomaly,Anomaly,
ml17_280a_0173_part13.wav,13,65,1:05,0.4343,Anomaly,Anomaly,
ml17_280a_0082_part0.wav,0,0,0:00,0.4342,Anomaly,Anomaly,
ml17_280a_0096_part6.wav,6,30,0:30,0.4338,Anomaly,Anomaly,
ml17_280a_0170_part7.wav,7,35,0:35,0.4338,Anomaly,Anomaly,
ml17_280a_0096_part28.wav,28,140,2:20,0.4337,Anomaly,Anomaly,
ml17_280a_0154_part63.wav,63,315,5:15,0.4336,Anomaly,Anomaly,
ml17_280a_0138_part4.wav,4,20,0:20,0.4336,Anomaly,Anomaly,
ml17_280a_0084_part41.wav,41,205,3:25,0.4335,Anomaly,Anomaly,
ml17_280a_0143_part28.wav,28,140,2:20,0.4335,Anomaly,Anomaly,
ml17_280a_0139_part20.wav,20,100,1:40,0.4333,Anomaly,Anomaly,
ml17_280a_0140_part40.wav,40,200,3:20,0.433,Anomaly,Anomaly,
ml17_280a_0081_part7.wav,7,35,0:35,0.4328,Anomaly,Anomaly,
ml17_280a_0137_part59.wav,59,295,4:55,0.4327,Anomaly,uncertain,
ml17_280a_0076_part9.wav,9,45,0:45,0.4325,Anomaly,Anomaly,
ml17_280a_0100_part1.wav,1,5,0:05,0.4322,Anomaly,Anomaly,
ml17_280a_0165_part41.wav,41,205,3:25,0.4319,Anomaly,Anomaly,
ml17_280a_0139_part0.wav,0,0,0:00,0.4317,Anomaly,Anomaly,
ml17_280a_0123_part2.wav,2,10,0:10,0.4316,Anomaly,Anomaly,
ml17_280a_0145_part35.wav,35,175,2:55,0.4314,Anomaly,Anomaly,
ml17_280a_0081_part38.wav,38,190,3:10,0.4314,Anomaly,Anomaly,
ml17_280a_0138_part11.wav,11,55,0:55,0.4314,Anomaly,Anomaly,
ml17_280a_0169_part6.wav,6,30,0:30,0.4313,Anomaly,Anomaly,
ml17_280a_0148_part5.wav,5,25,0:25,0.431,Anomaly,Anomaly,
ml17_280a_0031_part21.wav,21,105,1:45,0.431,Anomaly,Void,
ml17_280a_0166_part16.wav,16,80,1:20,0.4308,Anomaly,Anomaly,
ml17_280a_0070_part7.wav,7,35,0:35,0.4305,Anomaly,Anomaly,
ml17_280a_0145_part31.wav,31,155,2:35,0.4303,Anomaly,Anomaly,
ml17_280a_0175_part0.wav,0,0,0:00,0.4303,Anomaly,Anomaly,
ml17_280a_0142_part18.wav,18,90,1:30,0.4301,Anomaly,Anomaly,
ml17_280a_0171_part7.wav,7,35,0:35,0.43,Anomaly,Anomaly,
ml17_280a_0095_part43.wav,43,215,3:35,0.4299,Anomaly,To_validate,
ml17_280a_0150_part6.wav,6,30,0:30,0.4297,Anomaly,To_validate,
ml17_280a_0081_part32.wav,32,160,2:40,0.4296,Anomaly,To_validate,
ml17_280a_0171_part16.wav,16,80,1:20,0.4292,Anomaly,To_validate,
ml17_280a_0039_part20.wav,20,100,1:40,0.4289,Anomaly,To_validate,
ml17_280a_0066_part4.wav,4,20,0:20,0.4289,Anomaly,To_validate,
ml17_280a_0083_part51.wav,51,255,4:15,0.4283,Anomaly,To_validate,
ml17_280a_0097_part26.wav,26,130,2:10,0.428,Anomaly,To_validate,
ml17_280a_0172_part22.wav,22,110,1:50,0.4278,Anomaly,To_validate,
ml17_280a_0083_part16.wav,16,80,1:20,0.4275,Anomaly,To_validate,
ml17_280a_0155_part16.wav,16,80,1:20,0.4275,Anomaly,To_validate,
ml17_280a_0099_part16.wav,16,80,1:20,0.4274,Anomaly,To_validate,
ml17_280a_0082_part14.wav,14,70,1:10,0.4272,Anomaly,To_validate,
ml17_280a_0084_part60.wav,60,300,5:00,0.427,Anomaly,To_validate,
ml17_280a_0169_part2.wav,2,10,0:10,0.4269,Anomaly,To_validate,
ml17_280a_0154_part21.wav,21,105,1:45,0.4269,Anomaly,To_validate,
ml17_280a_0168_part19.wav,19,95,1:35,0.4268,Anomaly,To_validate,
ml17_280a_0086_part45.wav,45,225,3:45,0.4267,Anomaly,To_validate,
ml17_280a_0172_part9.wav,9,45,0:45,0.4267,Anomaly,To_validate,
ml17_280a_0096_part8.wav,8,40,0:40,0.4267,Anomaly,To_validate,
ml17_280a_0139_part36.wav,36,180,3:00,0.4264,Anomaly,To_validate,
ml17_280a_0140_part24.wav,24,120,2:00,0.4264,Anomaly,To_validate,
ml17_280a_0153_part41.wav,41,205,3:25,0.4263,Anomaly,To_validate,
ml17_280a_0069_part63.wav,63,315,5:15,0.4261,Anomaly,To_validate,
ml17_280a_0097_part32.wav,32,160,2:40,0.4261,Anomaly,To_validate,
ml17_280a_0148_part2.wav,2,10,0:10,0.4257,Anomaly,To_validate,
ml17_280a_0151_part14.wav,14,70,1:10,0.4256,Anomaly,To_validate,
ml17_280a_0165_part45.wav,45,225,3:45,0.4255,Anomaly,To_validate,
ml17_280a_0140_part38.wav,38,190,3:10,0.4254,Anomaly,To_validate,
ml17_280a_0096_part35.wav,35,175,2:55,0.4252,Anomaly,To_validate,
ml17_280a_0081_part23.wav,23,115,1:55,0.425,Anomaly,To_validate,
ml17_280a_0098_part15.wav,15,75,1:15,0.425,Anomaly,To_validate,
ml17_280a_0164_part6.wav,6,30,0:30,0.4247,Anomaly,To_validate,
ml17_280a_0082_part21.wav,21,105,1:45,0.4247,Anomaly,To_validate,
ml17_280a_0143_part47.wav,47,235,3:55,0.4245,Anomaly,To_validate,
ml17_280a_0080_part5.wav,5,25,0:25,0.4242,Anomaly,To_validate,
ml17_280a_0140_part41.wav,41,205,3:25,0.4242,Anomaly,To_validate,
ml17_280a_0163_part17.wav,17,85,1:25,0.4242,Anomaly,To_validate,
ml17_280a_0140_part17.wav,17,85,1:25,0.4242,Anomaly,To_validate,
ml17_280a_0099_part18.wav,18,90,1:30,0.4241,Anomaly,To_validate,
ml17_280a_0084_part19.wav,19,95,1:35,0.424,Anomaly,To_validate,
ml17_280a_0081_part2.wav,2,10,0:10,0.4237,Anomaly,To_validate,
ml17_280a_0099_part64.wav,64,320,5:20,0.4236,Anomaly,To_validate,
ml17_280a_0081_part40.wav,40,200,3:20,0.4234,Anomaly,To_validate,
ml17_280a_0107_part9.wav,9,45,0:45,0.4234,Anomaly,To_validate,
ml17_280a_0081_part22.wav,22,110,1:50,0.4232,Anomaly,To_validate,
ml17_280a_0082_part58.wav,58,290,4:50,0.4232,Anomaly,To_validate,
ml17_280a_0036_part44.wav,44,220,3:40,0.4232,Anomaly,To_validate,
ml17_280a_0171_part21.wav,21,105,1:45,0.423,Anomaly,To_validate,
ml17_280a_0003_part23.wav,23,115,1:55,0.423,Anomaly,To_validate,
ml17_280a_0139_part22.wav,22,110,1:50,0.423,Anomaly,To_validate,
ml17_280a_0161_part12.wav,12,60,1:00,0.4228,Anomaly,To_validate,
ml17_280a_0139_part43.wav,43,215,3:35,0.4226,Anomaly,To_validate,
ml17_280a_0137_part17.wav,17,85,1:25,0.4225,Anomaly,To_validate,
ml17_280a_0141_part33.wav,33,165,2:45,0.4224,Anomaly,To_validate,
ml17_280a_0143_part38.wav,38,190,3:10,0.4224,Anomaly,To_validate,
ml17_280a_0083_part22.wav,22,110,1:50,0.422,Anomaly,To_validate,
ml17_280a_0168_part18.wav,18,90,1:30,0.4218,Anomaly,To_validate,
ml17_280a_0107_part8.wav,8,40,0:40,0.4216,Anomaly,To_validate,
ml17_280a_0134_part13.wav,13,65,1:05,0.4214,Anomaly,To_validate,
ml17_280a_0144_part15.wav,15,75,1:15,0.4213,Anomaly,To_validate,
ml17_280a_0119_part11.wav,11,55,0:55,0.4211,Anomaly,To_validate,
ml17_280a_0172_part5.wav,5,25,0:25,0.4206,Anomaly,To_validate,
ml17_280a_0033_part25.wav,25,125,2:05,0.4206,Anomaly,To_validate,
ml17_280a_0172_part21.wav,21,105,1:45,0.4206,Anomaly,To_validate,
ml17_280a_0142_part35.wav,35,175,2:55,0.4204,Anomaly,To_validate,
ml17_280a_0070_part14.wav,14,70,1:10,0.4201,Anomaly,To_validate,
ml17_280a_0081_part12.wav,12,60,1:00,0.4201,Anomaly,To_validate,
ml17_280a_0165_part43.wav,43,215,3:35,0.42,Anomaly,To_validate,
ml17_280a_0152_part31.wav,31,155,2:35,0.4198,Anomaly,To_validate,
ml17_280a_0169_part0.wav,0,0,0:00,0.4195,Anomaly,To_validate,
ml17_280a_0173_part11.wav,11,55,0:55,0.4194,Anomaly,To_validate,
ml17_280a_0171_part19.wav,19,95,1:35,0.4193,Anomaly,To_validate,
ml17_280a_0095_part34.wav,34,170,2:50,0.4191,Anomaly,To_validate,
ml17_280a_0154_part20.wav,20,100,1:40,0.4191,Anomaly,To_validate,
ml17_280a_0084_part46.wav,46,230,3:50,0.4189,Anomaly,To_validate,
ml17_280a_0098_part13.wav,13,65,1:05,0.4189,Anomaly,To_validate,
ml17_280a_0085_part2.wav,2,10,0:10,0.4187,Anomaly,To_validate,
ml17_280a_0082_part59.wav,59,295,4:55,0.4187,Anomaly,To_validate,
ml17_280a_0096_part4.wav,4,20,0:20,0.4187,Anomaly,To_validate,
ml17_280a_0148_part14.wav,14,70,1:10,0.4185,Anomaly,To_validate,
ml17_280a_0143_part27.wav,27,135,2:15,0.4181,Anomaly,To_validate,
ml17_280a_0096_part16.wav,16,80,1:20,0.4177,Anomaly,To_validate,
ml17_280a_0033_part24.wav,24,120,2:00,0.4176,Anomaly,To_validate,
ml17_280a_0076_part7.wav,7,35,0:35,0.4175,Anomaly,To_validate,
ml17_280a_0171_part11.wav,11,55,0:55,0.4174,Anomaly,To_validate,
ml17_280a_0082_part64.wav,64,320,5:20,0.4174,Anomaly,To_validate,
ml17_280a_0060_part18.wav,18,90,1:30,0.417,Anomaly,To_validate,
ml17_280a_0039_part1.wav,1,5,0:05,0.4168,Anomaly,To_validate,
ml17_280a_0170_part3.wav,3,15,0:15,0.4168,Anomaly,To_validate,
ml17_280a_0131_part12.wav,12,60,1:00,0.4166,Anomaly,To_validate,
ml17_280a_0151_part18.wav,18,90,1:30,0.4165,Anomaly,To_validate,
ml17_280a_0073_part55.wav,55,275,4:35,0.4163,Anomaly,To_validate,
ml17_280a_0076_part10.wav,10,50,0:50,0.4163,Anomaly,To_validate,
ml17_280a_0100_part2.wav,2,10,0:10,0.4162,Anomaly,To_validate,
ml17_280a_0148_part11.wav,11,55,0:55,0.4162,Anomaly,To_validate,
ml17_280a_0082_part32.wav,32,160,2:40,0.4161,Anomaly,To_validate,
ml17_280a_0168_part24.wav,24,120,2:00,0.416,Anomaly,To_validate,
ml17_280a_0129_part49.wav,49,245,4:05,0.416,Anomaly,To_validate,
ml17_280a_0172_part7.wav,7,35,0:35,0.4156,Anomaly,To_validate,
ml17_280a_0141_part15.wav,15,75,1:15,0.4156,Anomaly,To_validate,
ml17_280a_0039_part15.wav,15,75,1:15,0.4156,Anomaly,To_validate,
ml17_280a_0100_part7.wav,7,35,0:35,0.4155,Anomaly,To_validate,
ml17_280a_0098_part59.wav,59,295,4:55,0.4154,Anomaly,To_validate,
ml17_280a_0095_part47.wav,47,235,3:55,0.4152,Anomaly,To_validate,
ml17_280a_0168_part10.wav,10,50,0:50,0.4148,Anomaly,To_validate,
ml17_280a_0097_part2.wav,2,10,0:10,0.4147,Anomaly,To_validate,
ml17_280a_0167_part31.wav,31,155,2:35,0.4147,Anomaly,To_validate,
ml17_280a_0156_part1.wav,1,5,0:05,0.4144,Anomaly,To_validate,
ml17_280a_0076_part13.wav,13,65,1:05,0.4143,Anomaly,To_validate,
ml17_280a_0083_part18.wav,18,90,1:30,0.4141,Anomaly,To_validate,
ml17_280a_0146_part1.wav,1,5,0:05,0.4141,Anomaly,To_validate,
ml17_280a_0097_part15.wav,15,75,1:15,0.414,Anomaly,To_validate,
ml17_280a_0081_part13.wav,13,65,1:05,0.414,Anomaly,To_validate,
ml17_280a_0019_part27.wav,27,135,2:15,0.4138,Anomaly,To_validate,
ml17_280a_0038_part30.wav,30,150,2:30,0.4136,Anomaly,To_validate,
ml17_280a_0039_part2.wav,2,10,0:10,0.4134,Anomaly,To_validate,
ml17_280a_0141_part21.wav,21,105,1:45,0.4134,Anomaly,To_validate,
ml17_280a_0137_part30.wav,30,150,2:30,0.4132,Anomaly,To_validate,
ml17_280a_0109_part4.wav,4,20,0:20,0.4132,Anomaly,To_validate,
ml17_280a_0171_part0.wav,0,0,0:00,0.4131,Anomaly,To_validate,
ml17_280a_0006_part14.wav,14,70,1:10,0.4129,Anomaly,To_validate,
ml17_280a_0171_part1.wav,1,5,0:05,0.4126,Anomaly,To_validate,
ml17_280a_0033_part21.wav,21,105,1:45,0.4124,Anomaly,To_validate,
ml17_280a_0096_part15.wav,15,75,1:15,0.4123,Anomaly,To_validate,
ml17_280a_0081_part3.wav,3,15,0:15,0.4123,Anomaly,To_validate,
ml17_280a_0083_part12.wav,12,60,1:00,0.4121,Anomaly,To_validate,
ml17_280a_0082_part19.wav,19,95,1:35,0.4121,Anomaly,To_validate,
ml17_280a_0168_part21.wav,21,105,1:45,0.412,Anomaly,To_validate,
ml17_280a_0099_part45.wav,45,225,3:45,0.412,Anomaly,To_validate,
ml17_280a_0091_part6.wav,6,30,0:30,0.4118,Anomaly,To_validate,
ml17_280a_0083_part3.wav,3,15,0:15,0.4114,Anomaly,To_validate,
ml17_280a_0168_part23.wav,23,115,1:55,0.4113,Anomaly,To_validate,
ml17_280a_0142_part33.wav,33,165,2:45,0.4109,Anomaly,To_validate,
ml17_280a_0107_part6.wav,6,30,0:30,0.4108,Anomaly,To_validate,
ml17_280a_0139_part10.wav,10,50,0:50,0.4106,Anomaly,To_validate,
ml17_280a_0020_part16.wav,16,80,1:20,0.4106,Anomaly,To_validate,
ml17_280a_0148_part9.wav,9,45,0:45,0.4105,Anomaly,To_validate,
ml17_280a_0150_part15.wav,15,75,1:15,0.4103,Anomaly,To_validate,
ml17_280a_0168_part14.wav,14,70,1:10,0.4102,Anomaly,To_validate,
ml17_280a_0066_part12.wav,12,60,1:00,0.4101,Anomaly,To_validate,
ml17_280a_0002_part2.wav,2,10,0:10,0.4101,Anomaly,To_validate,
ml17_280a_0115_part43.wav,43,215,3:35,0.4101,Anomaly,To_validate,
ml17_280a_0139_part66.wav,66,330,5:30,0.41,Anomaly,To_validate,
ml17_280a_0075_part4.wav,4,20,0:20,0.4099,Anomaly,To_validate,
ml17_280a_0084_part55.wav,55,275,4:35,0.4091,Anomaly,To_validate,
ml17_280a_0082_part16.wav,16,80,1:20,0.409,Anomaly,To_validate,
ml17_280a_0068_part37.wav,37,185,3:05,0.4086,Anomaly,To_validate,
ml17_280a_0168_part22.wav,22,110,1:50,0.4086,Anomaly,To_validate,
ml17_280a_0169_part10.wav,10,50,0:50,0.4083,Anomaly,To_validate,
